Sample Index,I (In-phase),Q (Quadrature),FFT Size
6841,1.0,-0.7803921568627451,
6842,0.9764705882352942,-0.8274509803921568,
6843,0.8901960784313725,-0.9294117647058824,
6844,0.9529411764705882,-0.8745098039215686,
6845,0.8823529411764706,-0.9215686274509804,
6846,0.8117647058823529,-0.9921568627450981,
6847,0.8352941176470587,-0.9843137254901961,
6848,0.968627450980392,-0.8431372549019608,
6849,0.7725490196078431,-1.0,
6850,0.7019607843137254,-1.0,
6851,0.7647058823529411,-1.0,
6852,0.6470588235294117,-1.0,
6853,0.584313725490196,-1.0,
6854,0.6862745098039216,-1.0,
6855,0.5607843137254902,-1.0,
6856,0.41960784313725497,-1.0,
6857,0.5450980392156863,-1.0,
6858,0.45882352941176463,-1.0,
6859,0.3254901960784313,-1.0,
6860,0.388235294117647,-1.0,
6861,0.39607843137254894,-1.0,
6862,0.23921568627450984,-1.0,
6863,0.23921568627450984,-1.0,
6864,0.3411764705882352,-1.0,
6865,0.13725490196078427,-1.0,
6866,0.08235294117647052,-1.0,
6867,0.15294117647058814,-1.0,
6868,0.15294117647058814,-1.0,
6869,0.0117647058823529,-1.0,
6870,0.0352941176470587,-1.0,
6871,-0.027450980392156876,-1.0,
6872,-0.16078431372549018,-1.0,
6873,-0.10588235294117654,-1.0,
6874,-0.08235294117647063,-1.0,
6875,-0.3019607843137255,-1.0,
6876,-0.2705882352941177,-1.0,
6877,-0.22352941176470587,-1.0,
6878,-0.3411764705882353,-1.0,
6879,-0.41960784313725497,-1.0,
6880,-0.3019607843137255,-1.0,
6881,-0.388235294117647,-1.0,
6882,-0.5607843137254902,-1.0,
6883,-0.48235294117647065,-1.0,
6884,-0.4274509803921569,-1.0,
6885,-0.5529411764705883,-1.0,
6886,-0.615686274509804,-1.0,
6887,-0.5450980392156863,-1.0,
6888,-0.7098039215686275,-1.0,
6889,-0.7333333333333334,-1.0,
6890,-0.7098039215686275,-1.0,
6891,-0.8274509803921568,-0.9686274509803922,
6892,-0.8588235294117648,-0.9686274509803922,
6893,-0.7960784313725491,-1.0,
6894,-0.8823529411764706,-0.9215686274509804,
6895,-0.9450980392156862,-0.8745098039215686,
6896,-0.8901960784313725,-0.9372549019607843,
6897,-0.8980392156862745,-0.9137254901960784,
6898,-1.0,-0.7725490196078432,
6899,-1.0,-0.8117647058823529,
6900,-0.9686274509803922,-0.8431372549019608,
6901,-1.0,-0.7333333333333334,
6902,-1.0,-0.6862745098039216,
6903,-1.0,-0.7725490196078432,
6904,-1.0,-0.6705882352941177,
6905,-1.0,-0.5686274509803921,
6906,-1.0,-0.6392156862745098,
6907,-1.0,-0.5843137254901961,
6908,-1.0,-0.4745098039215686,
6909,-1.0,-0.5137254901960784,
6910,-1.0,-0.4901960784313726,
6911,-1.0,-0.3647058823529412,
6912,-1.0,-0.3647058823529412,
6913,-1.0,-0.4509803921568627,
6914,-1.0,-0.3019607843137255,
6915,-1.0,-0.207843137254902,
6916,-1.0,-0.3254901960784313,
6917,-1.0,-0.2549019607843137,
6918,-1.0,-0.08235294117647063,
6919,-1.0,-0.16078431372549018,
6920,-1.0,-0.17647058823529416,
6921,-1.0,-0.03529411764705881,
6922,-1.0,-0.0039215686274509665,
6923,-1.0,-0.10588235294117654,
6924,-1.0,-0.027450980392156876,
6925,-1.0,0.08235294117647052,
6926,-1.0,0.0352941176470587,
6927,-1.0,-0.08235294117647063,
6928,-1.0,0.2078431372549019,
6929,-1.0,0.19215686274509802,
6930,-1.0,0.16078431372549007,
6931,-1.0,0.28627450980392144,
6932,-1.0,0.34901960784313735,
6933,-1.0,0.26274509803921564,
6934,-1.0,0.39607843137254894,
6935,-1.0,0.46666666666666656,
6936,-1.0,0.4039215686274509,
6937,-1.0,0.4509803921568627,
6938,-1.0,0.5529411764705883,
6939,-1.0,0.5372549019607842,
6940,-1.0,0.5607843137254902,
6941,-1.0,0.6549019607843136,
6942,-1.0,0.6784313725490196,
6943,-1.0,0.6235294117647059,
6944,-1.0,0.7647058823529411,
6945,-1.0,0.8196078431372549,
6946,-1.0,0.7568627450980392,
6947,-0.9921568627450981,0.803921568627451,
6948,-0.9294117647058824,0.8901960784313725,
6949,-0.9607843137254902,0.8588235294117648,
6950,-0.8980392156862745,0.9058823529411764,
6951,-0.8352941176470589,0.968627450980392,
6952,-0.8666666666666667,0.9607843137254901,
6953,-0.8666666666666667,0.9450980392156862,
6954,-0.7254901960784313,1.0,
6955,-0.7490196078431373,1.0,
6956,-0.7803921568627451,1.0,
6957,-0.6784313725490196,1.0,
6958,-0.615686274509804,1.0,
6959,-0.7019607843137254,1.0,
6960,-0.5843137254901961,1.0,
6961,-0.5058823529411764,1.0,
6962,-0.5686274509803921,1.0,
6963,-0.5764705882352941,1.0,
6964,-0.388235294117647,1.0,
6965,-0.4274509803921569,1.0,
6966,-0.4117647058823529,1.0,
6967,-0.3254901960784313,1.0,
6968,-0.3254901960784313,1.0,
6969,-0.30980392156862746,1.0,
6970,-0.22352941176470587,1.0,
6971,-0.207843137254902,1.0,
6972,-0.22352941176470587,1.0,
6973,-0.2784313725490196,1.0,
6974,-0.207843137254902,1.0,
6975,-0.17647058823529416,1.0,
6976,-0.16862745098039222,1.0,
6977,-0.2549019607843137,1.0,
6978,-0.34901960784313724,1.0,
6979,-0.2549019607843137,1.0,
6980,-0.12941176470588234,1.0,
6981,-0.207843137254902,1.0,
6982,-0.0980392156862745,1.0,
6983,0.027450980392156765,1.0,
6984,0.04313725490196085,1.0,
6985,0.23921568627450984,1.0,
6986,0.3803921568627451,1.0,
6987,0.4980392156862745,1.0,
6988,0.6392156862745098,1.0,
6989,0.7647058823529411,1.0,
6990,0.8823529411764706,0.9215686274509804,
6991,0.9764705882352942,0.8352941176470587,
6992,1.0,0.6705882352941177,
6993,1.0,0.607843137254902,
6994,1.0,0.44313725490196076,
6995,1.0,0.37254901960784315,
6996,1.0,0.1843137254901961,
6997,1.0,0.10588235294117654,
6998,1.0,-0.07450980392156858,
6999,1.0,-0.15294117647058825,
7000,1.0,-0.30980392156862746,
7001,1.0,-0.4117647058823529,
7002,1.0,-0.5607843137254902,
7003,1.0,-0.615686274509804,
7004,1.0,-0.7647058823529411,
7005,0.9372549019607843,-0.8666666666666667,
7006,0.8352941176470587,-0.9764705882352941,
7007,0.8196078431372549,-0.9921568627450981,
7008,0.6235294117647059,-1.0,
7009,0.6784313725490196,-1.0,
7010,0.584313725490196,-1.0,
7011,0.3176470588235294,-1.0,
7012,0.16078431372549007,-1.0,
7013,0.11372549019607847,-1.0,
7014,-0.09019607843137256,-1.0,
7015,-0.207843137254902,-1.0,
7016,-0.3411764705882353,-1.0,
7017,-0.4117647058823529,-1.0,
7018,-0.6,-1.0,
7019,-0.6705882352941177,-1.0,
7020,-0.7960784313725491,-1.0,
7021,-0.9058823529411765,-0.8980392156862745,
7022,-1.0,-0.803921568627451,
7023,-1.0,-0.6784313725490196,
7024,-1.0,-0.5607843137254902,
7025,-1.0,-0.37254901960784315,
7026,-1.0,-0.30980392156862746,
7027,-1.0,-0.1215686274509804,
7028,-1.0,-0.0117647058823529,
7029,-1.0,0.17647058823529416,
7030,-1.0,0.2078431372549019,
7031,-1.0,0.4039215686274509,
7032,-1.0,0.5372549019607842,
7033,-1.0,0.6705882352941177,
7034,-1.0,0.7176470588235293,
7035,-0.9529411764705882,0.8666666666666667,
7036,-0.8588235294117648,0.9450980392156862,
7037,-0.7568627450980392,1.0,
7038,-0.6549019607843137,1.0,
7039,-0.5450980392156863,1.0,
7040,-0.4509803921568627,1.0,
7041,-0.3019607843137255,1.0,
7042,-0.2313725490196079,1.0,
7043,-0.06666666666666665,1.0,
7044,0.08235294117647052,1.0,
7045,0.2078431372549019,1.0,
7046,0.24705882352941178,1.0,
7047,0.39607843137254894,1.0,
7048,0.5764705882352941,1.0,
7049,0.6784313725490196,1.0,
7050,0.7176470588235293,1.0,
7051,0.8666666666666667,0.9529411764705882,
7052,0.9372549019607843,0.8588235294117648,
7053,1.0,0.7725490196078431,
7054,1.0,0.6784313725490196,
7055,1.0,0.5372549019607842,
7056,1.0,0.43529411764705883,
7057,1.0,0.30980392156862746,
7058,1.0,0.2313725490196079,
7059,1.0,0.06666666666666665,
7060,1.0,-0.03529411764705881,
7061,1.0,-0.1843137254901961,
7062,1.0,-0.22352941176470587,
7063,1.0,-0.39607843137254906,
7064,1.0,-0.5137254901960784,
7065,1.0,-0.6705882352941177,
7066,1.0,-0.6627450980392157,
7067,0.9764705882352942,-0.8352941176470589,
7068,0.9294117647058824,-0.8745098039215686,
7069,0.8196078431372549,-0.9843137254901961,
7070,0.7411764705882353,-1.0,
7071,0.5921568627450979,-1.0,
7072,0.45882352941176463,-1.0,
7073,0.33333333333333326,-1.0,
7074,0.2549019607843137,-1.0,
7075,0.10588235294117654,-1.0,
7076,-0.0117647058823529,-1.0,
7077,-0.16862745098039222,-1.0,
7078,-0.2313725490196079,-1.0,
7079,-0.403921568627451,-1.0,
7080,-0.4745098039215686,-1.0,
7081,-0.6470588235294118,-1.0,
7082,-0.6627450980392157,-1.0,
7083,-0.8274509803921568,-0.9921568627450981,
7084,-0.9215686274509804,-0.8901960784313725,
7085,-0.9921568627450981,-0.8117647058823529,
7086,-1.0,-0.7647058823529411,
7087,-1.0,-0.5764705882352941,
7088,-1.0,-0.5843137254901961,
7089,-1.0,-0.4274509803921569,
7090,-1.0,-0.3254901960784313,
7091,-1.0,-0.13725490196078427,
7092,-1.0,-0.12941176470588234,
7093,-1.0,-0.16862745098039222,
7094,-1.0,0.11372549019607847,
7095,-1.0,0.33333333333333326,
7096,-1.0,0.4901960784313726,
7097,-1.0,0.6235294117647059,
7098,-1.0,0.6784313725490196,
7099,-0.9764705882352941,0.8352941176470587,
7100,-0.9058823529411765,0.8980392156862744,
7101,-0.8117647058823529,0.9921568627450981,
7102,-0.7019607843137254,1.0,
7103,-0.5764705882352941,1.0,
7104,-0.5294117647058824,1.0,
7105,-0.388235294117647,1.0,
7106,-0.28627450980392155,1.0,
7107,-0.11372549019607847,1.0,
7108,-0.06666666666666665,1.0,
7109,0.11372549019607847,1.0,
7110,0.22352941176470598,1.0,
7111,0.37254901960784315,1.0,
7112,0.5372549019607842,1.0,
7113,0.6470588235294117,1.0,
7114,0.7568627450980392,1.0,
7115,0.8823529411764706,0.9372549019607843,
7116,0.9921568627450981,0.7960784313725491,
7117,1.0,0.7647058823529411,
7118,1.0,0.6313725490196078,
7119,1.0,0.5215686274509803,
7120,1.0,0.33333333333333326,
7121,1.0,0.2941176470588236,
7122,1.0,0.1215686274509804,
7123,1.0,-0.0039215686274509665,
7124,1.0,-0.19215686274509802,
7125,1.0,-0.21568627450980393,
7126,1.0,-0.388235294117647,
7127,1.0,-0.5215686274509804,
7128,1.0,-0.6705882352941177,
7129,1.0,-0.6862745098039216,
7130,0.968627450980392,-0.8431372549019608,
7131,0.9137254901960783,-0.9058823529411765,
7132,0.7568627450980392,-1.0,
7133,0.7411764705882353,-1.0,
7134,0.615686274509804,-1.0,
7135,0.48235294117647065,-1.0,
7136,0.3176470588235294,-1.0,
7137,0.28627450980392144,-1.0,
7138,0.08235294117647052,-1.0,
7139,0.0117647058823529,-1.0,
7140,-0.19215686274509802,-1.0,
7141,-0.207843137254902,-1.0,
7142,-0.403921568627451,-1.0,
7143,-0.4980392156862745,-1.0,
7144,-0.6705882352941177,-1.0,
7145,-0.6705882352941177,-1.0,
7146,-0.803921568627451,-0.9921568627450981,
7147,-0.8901960784313725,-0.9294117647058824,
7148,-0.9921568627450981,-0.7960784313725491,
7149,-1.0,-0.7803921568627451,
7150,-1.0,-0.6313725490196078,
7151,-1.0,-0.5686274509803921,
7152,-1.0,-0.3803921568627451,
7153,-1.0,-0.3254901960784313,
7154,-1.0,-0.21568627450980393,
7155,-1.0,-0.07450980392156858,
7156,-1.0,0.07450980392156858,
7157,-1.0,0.16078431372549007,
7158,-1.0,0.28627450980392144,
7159,-1.0,0.41960784313725497,
7160,-1.0,0.5137254901960784,
7161,-1.0,0.6313725490196078,
7162,-1.0,0.7333333333333334,
7163,-0.9843137254901961,0.8352941176470587,
7164,-0.8901960784313725,0.9058823529411764,
7165,-0.7803921568627451,1.0,
7166,-0.8588235294117648,0.9607843137254901,
7167,-0.7411764705882353,1.0,
7168,-0.4274509803921569,1.0,
7169,-0.3568627450980393,1.0,
7170,-0.2549019607843137,1.0,
7171,-0.09019607843137256,1.0,
7172,-0.0039215686274509665,1.0,
7173,0.13725490196078427,1.0,
7174,0.28627450980392144,1.0,
7175,0.39607843137254894,1.0,
7176,0.4901960784313726,1.0,
7177,0.6235294117647059,1.0,
7178,0.7176470588235293,1.0,
7179,0.8352941176470587,0.9764705882352942,
7180,0.8901960784313725,0.9058823529411764,
7181,1.0,0.7882352941176469,
7182,1.0,0.6313725490196078,
7183,1.0,0.6000000000000001,
7184,1.0,0.45882352941176463,
7185,1.0,0.33333333333333326,
7186,1.0,0.2705882352941176,
7187,1.0,0.12941176470588234,
7188,1.0,-0.027450980392156876,
7189,1.0,-0.1215686274509804,
7190,1.0,-0.2705882352941177,
7191,1.0,-0.388235294117647,
7192,1.0,-0.4745098039215686,
7193,1.0,-0.6313725490196078,
7194,1.0,-0.7490196078431373,
7195,1.0,-0.8117647058823529,
7196,0.8980392156862744,-0.8980392156862745,
7197,0.7882352941176469,-1.0,
7198,0.6862745098039216,-1.0,
7199,0.6000000000000001,-1.0,
7200,0.45882352941176463,-1.0,
7201,0.3176470588235294,-1.0,
7202,0.19999999999999996,-1.0,
7203,0.07450980392156858,-1.0,
7204,-0.11372549019607847,-1.0,
7205,-0.23921568627450984,-1.0,
7206,-0.4117647058823529,-1.0,
7207,-0.4666666666666667,-1.0,
7208,-0.6627450980392157,-1.0,
7209,-0.7254901960784313,-1.0,
7210,-0.8666666666666667,-0.9529411764705882,
7211,-0.9215686274509804,-0.8823529411764706,
7212,-1.0,-0.7568627450980392,
7213,-1.0,-0.6235294117647059,
7214,-1.0,-0.5137254901960784,
7215,-1.0,-0.43529411764705883,
7216,-1.0,-0.26274509803921564,
7217,-1.0,-0.12941176470588234,
7218,-1.0,-0.0117647058823529,
7219,-1.0,0.13725490196078427,
7220,-1.0,0.28627450980392144,
7221,-1.0,0.4274509803921569,
7222,-1.0,0.5764705882352941,
7223,-1.0,0.7333333333333334,
7224,-0.9686274509803922,0.8274509803921568,
7225,-0.8431372549019608,0.9607843137254901,
7226,-0.7019607843137254,1.0,
7227,-0.5843137254901961,1.0,
7228,-0.4274509803921569,1.0,
7229,-0.2784313725490196,1.0,
7230,-0.1215686274509804,1.0,
7231,0.04313725490196085,1.0,
7232,0.17647058823529416,1.0,
7233,0.3254901960784313,1.0,
7234,0.44313725490196076,1.0,
7235,0.5686274509803921,1.0,
7236,0.6941176470588235,1.0,
7237,0.8431372549019607,0.9607843137254901,
7238,0.8980392156862744,0.9215686274509804,
7239,1.0,0.7647058823529411,
7240,1.0,0.6549019607843136,
7241,1.0,0.5215686274509803,
7242,1.0,0.33333333333333326,
7243,1.0,0.19999999999999996,
7244,1.0,0.0352941176470587,
7245,1.0,-0.11372549019607847,
7246,1.0,-0.3019607843137255,
7247,1.0,-0.39607843137254906,
7248,1.0,-0.5450980392156863,
7249,1.0,-0.7176470588235294,
7250,1.0,-0.8117647058823529,
7251,0.8588235294117648,-0.9450980392156862,
7252,0.7647058823529411,-1.0,
7253,0.6313725490196078,-1.0,
7254,0.5137254901960784,-1.0,
7255,0.34901960784313735,-1.0,
7256,0.26274509803921564,-1.0,
7257,0.23921568627450984,-1.0,
7258,0.0039215686274509665,-1.0,
7259,-0.23921568627450984,-1.0,
7260,-0.4274509803921569,-1.0,
7261,-0.5137254901960784,-1.0,
7262,-0.7019607843137254,-1.0,
7263,-0.7960784313725491,-1.0,
7264,-0.9294117647058824,-0.8901960784313725,
7265,-1.0,-0.7725490196078432,
7266,-1.0,-0.6392156862745098,
7267,-1.0,-0.4980392156862745,
7268,-1.0,-0.3411764705882353,
7269,-1.0,-0.1843137254901961,
7270,-1.0,-0.07450980392156858,
7271,-1.0,0.11372549019607847,
7272,-1.0,0.28627450980392144,
7273,-1.0,0.39607843137254894,
7274,-1.0,0.5294117647058822,
7275,-1.0,0.7098039215686274,
7276,-0.9529411764705882,0.8666666666666667,
7277,-0.8431372549019608,0.9529411764705882,
7278,-0.7019607843137254,1.0,
7279,-0.5372549019607843,1.0,
7280,-0.37254901960784315,1.0,
7281,-0.21568627450980393,1.0,
7282,-0.0980392156862745,1.0,
7283,0.09019607843137245,1.0,
7284,0.2549019607843137,1.0,
7285,0.39607843137254894,1.0,
7286,0.5215686274509803,1.0,
7287,0.6392156862745098,1.0,
7288,0.803921568627451,0.9921568627450981,
7289,0.8980392156862744,0.9058823529411764,
7290,0.9921568627450981,0.803921568627451,
7291,1.0,0.6235294117647059,
7292,1.0,0.4745098039215687,
7293,1.0,0.28627450980392144,
7294,1.0,0.23921568627450984,
7295,1.0,0.050980392156862786,
7296,1.0,-0.12941176470588234,
7297,1.0,-0.26274509803921564,
7298,1.0,-0.3647058823529412,
7299,1.0,-0.5215686274509804,
7300,1.0,-0.6941176470588235,
7301,1.0,-0.7725490196078432,
7302,0.9294117647058824,-0.8823529411764706,
7303,0.8117647058823529,-0.9921568627450981,
7304,0.6705882352941177,-1.0,
7305,0.5921568627450979,-1.0,
7306,0.44313725490196076,-1.0,
7307,0.3176470588235294,-1.0,
7308,0.1450980392156862,-1.0,
7309,0.0352941176470587,-1.0,
7310,-0.11372549019607847,-1.0,
7311,-0.3019607843137255,-1.0,
7312,-0.4509803921568627,-1.0,
7313,-0.5843137254901961,-1.0,
7314,-0.7176470588235294,-1.0,
7315,-0.8666666666666667,-0.9529411764705882,
7316,-0.9843137254901961,-0.8196078431372549,
7317,-1.0,-0.7254901960784313,
7318,-1.0,-0.5843137254901961,
7319,-1.0,-0.48235294117647065,
7320,-1.0,-0.2941176470588236,
7321,-1.0,-0.22352941176470587,
7322,-1.0,-0.0980392156862745,
7323,-1.0,0.13725490196078427,
7324,-1.0,0.28627450980392144,
7325,-1.0,0.39607843137254894,
7326,-1.0,0.5450980392156863,
7327,-1.0,0.7019607843137254,
7328,-0.9921568627450981,0.8117647058823529,
7329,-0.9058823529411765,0.8980392156862744,
7330,-0.7725490196078432,1.0,
7331,-0.6235294117647059,1.0,
7332,-0.44313725490196076,1.0,
7333,-0.3568627450980393,1.0,
7334,-0.207843137254902,1.0,
7335,-0.027450980392156876,1.0,
7336,0.1450980392156862,1.0,
7337,0.30980392156862746,1.0,
7338,0.4509803921568627,1.0,
7339,0.5607843137254902,1.0,
7340,0.7019607843137254,1.0,
7341,0.6941176470588235,1.0,
7342,0.9137254901960783,0.8980392156862744,
7343,1.0,0.7019607843137254,
7344,1.0,0.5764705882352941,
7345,1.0,0.39607843137254894,
7346,1.0,0.19999999999999996,
7347,1.0,0.06666666666666665,
7348,1.0,-0.11372549019607847,
7349,1.0,-0.2705882352941177,
7350,1.0,-0.44313725490196076,
7351,1.0,-0.5607843137254902,
7352,1.0,-0.7176470588235294,
7353,0.9529411764705882,-0.8509803921568627,
7354,0.8588235294117648,-0.9450980392156862,
7355,0.7411764705882353,-1.0,
7356,0.5607843137254902,-1.0,
7357,0.4509803921568627,-1.0,
7358,0.2549019607843137,-1.0,
7359,0.17647058823529416,-1.0,
7360,-0.0117647058823529,-1.0,
7361,-0.12941176470588234,-1.0,
7362,-0.30980392156862746,-1.0,
7363,-0.4901960784313726,-1.0,
7364,-0.592156862745098,-1.0,
7365,-0.7019607843137254,-1.0,
7366,-0.8274509803921568,-0.9921568627450981,
7367,-0.9450980392156862,-0.8588235294117648,
7368,-1.0,-0.7725490196078432,
7369,-1.0,-0.6392156862745098,
7370,-1.0,-0.5058823529411764,
7371,-1.0,-0.3411764705882353,
7372,-1.0,-0.23921568627450984,
7373,-1.0,-0.06666666666666665,
7374,-1.0,0.0117647058823529,
7375,-1.0,0.19999999999999996,
7376,-1.0,0.39607843137254894,
7377,-1.0,0.45882352941176463,
7378,-1.0,0.6470588235294117,
7379,-1.0,0.7254901960784315,
7380,-0.9450980392156862,0.8666666666666667,
7381,-0.8509803921568627,0.9607843137254901,
7382,-0.7098039215686275,1.0,
7383,-0.5686274509803921,1.0,
7384,-0.43529411764705883,1.0,
7385,-0.2705882352941177,1.0,
7386,-0.1215686274509804,1.0,
7387,0.0352941176470587,1.0,
7388,0.16078431372549007,1.0,
7389,0.34901960784313735,1.0,
7390,0.44313725490196076,1.0,
7391,0.5921568627450979,1.0,
7392,0.7411764705882353,1.0,
7393,0.8431372549019607,0.9764705882352942,
7394,0.8980392156862744,0.9058823529411764,
7395,1.0,0.7254901960784315,
7396,1.0,0.584313725490196,
7397,1.0,0.4901960784313726,
7398,1.0,0.3176470588235294,
7399,1.0,0.1450980392156862,
7400,1.0,0.0039215686274509665,
7401,1.0,-0.13725490196078427,
7402,1.0,-0.3176470588235294,
7403,1.0,-0.45882352941176474,
7404,1.0,-0.6235294117647059,
7405,1.0,-0.7568627450980392,
7406,0.9058823529411764,-0.9058823529411765,
7407,0.8274509803921568,-0.9843137254901961,
7408,0.6862745098039216,-1.0,
7409,0.5607843137254902,-1.0,
7410,0.5372549019607842,-1.0,
7411,0.3803921568627451,-1.0,
7412,0.0980392156862746,-1.0,
7413,-0.13725490196078427,-1.0,
7414,-0.2313725490196079,-1.0,
7415,-0.4274509803921569,-1.0,
7416,-0.5450980392156863,-1.0,
7417,-0.7098039215686275,-1.0,
7418,-0.8509803921568627,-0.9607843137254902,
7419,-0.9843137254901961,-0.8196078431372549,
7420,-1.0,-0.7098039215686275,
7421,-1.0,-0.5372549019607843,
7422,-1.0,-0.403921568627451,
7423,-1.0,-0.30980392156862746,
7424,-1.0,-0.12941176470588234,
7425,-1.0,0.050980392156862786,
7426,-1.0,0.16078431372549007,
7427,-1.0,0.3411764705882352,
7428,-1.0,0.4745098039215687,
7429,-1.0,0.6313725490196078,
7430,-1.0,0.780392156862745,
7431,-0.9294117647058824,0.8901960784313725,
7432,-0.7647058823529411,1.0,
7433,-0.7098039215686275,1.0,
7434,-0.5372549019607843,1.0,
7435,-0.4666666666666667,1.0,
7436,-0.3019607843137255,1.0,
7437,-0.15294117647058825,1.0,
7438,0.0117647058823529,1.0,
7439,0.15294117647058814,1.0,
7440,0.28627450980392144,1.0,
7441,0.388235294117647,1.0,
7442,0.5529411764705883,1.0,
7443,0.5921568627450979,1.0,
7444,0.803921568627451,0.9921568627450981,
7445,0.9529411764705882,0.8588235294117648,
7446,1.0,0.7725490196078431,
7447,1.0,0.6235294117647059,
7448,1.0,0.5137254901960784,
7449,1.0,0.34901960784313735,
7450,1.0,0.16078431372549007,
7451,1.0,0.05882352941176472,
7452,1.0,-0.1215686274509804,
7453,1.0,-0.2705882352941177,
7454,1.0,-0.43529411764705883,
7455,1.0,-0.5058823529411764,
7456,1.0,-0.6784313725490196,
7457,1.0,-0.7647058823529411,
7458,0.9294117647058824,-0.8980392156862745,
7459,0.8745098039215686,-0.9294117647058824,
7460,0.7568627450980392,-1.0,
7461,0.6000000000000001,-1.0,
7462,0.5058823529411764,-1.0,
7463,0.46666666666666656,-1.0,
7464,0.28627450980392144,-1.0,
7465,0.24705882352941178,-1.0,
7466,0.050980392156862786,-1.0,
7467,0.0352941176470587,-1.0,
7468,-0.15294117647058825,-1.0,
7469,-0.19999999999999996,-1.0,
7470,-0.4117647058823529,-1.0,
7471,-0.43529411764705883,-1.0,
7472,-0.6,-1.0,
7473,-0.7019607843137254,-1.0,
7474,-0.8588235294117648,-0.9529411764705882,
7475,-0.8509803921568627,-0.9686274509803922,
7476,-0.9921568627450981,-0.8117647058823529,
7477,-1.0,-0.7176470588235294,
7478,-1.0,-0.607843137254902,
7479,-1.0,-0.48235294117647065,
7480,-1.0,-0.3176470588235294,
7481,-1.0,-0.2549019607843137,
7482,-1.0,-0.06666666666666665,
7483,-1.0,0.0039215686274509665,
7484,-1.0,0.19999999999999996,
7485,-1.0,0.22352941176470598,
7486,-1.0,0.388235294117647,
7487,-1.0,0.5372549019607842,
7488,-1.0,0.6313725490196078,
7489,-1.0,0.7333333333333334,
7490,-0.9529411764705882,0.8666666666666667,
7491,-0.8823529411764706,0.9215686274509804,
7492,-0.8745098039215686,0.9294117647058824,
7493,-0.6862745098039216,1.0,
7494,-0.5137254901960784,1.0,
7495,-0.403921568627451,1.0,
7496,-0.2705882352941177,1.0,
7497,-0.10588235294117654,1.0,
7498,-0.019607843137254943,1.0,
7499,0.11372549019607847,1.0,
7500,0.23921568627450984,1.0,
7501,0.3176470588235294,1.0,
7502,0.44313725490196076,1.0,
7503,0.5686274509803921,1.0,
7504,0.6862745098039216,1.0,
7505,0.7647058823529411,1.0,
7506,0.8980392156862744,0.9294117647058824,
7507,0.9921568627450981,0.7960784313725491,
7508,1.0,0.7411764705882353,
7509,1.0,0.6549019607843136,
7510,1.0,0.5215686274509803,
7511,1.0,0.388235294117647,
7512,1.0,0.28627450980392144,
7513,1.0,0.1843137254901961,
7514,1.0,0.0352941176470587,
7515,1.0,-0.09019607843137256,
7516,1.0,-0.22352941176470587,
7517,1.0,-0.2705882352941177,
7518,1.0,-0.44313725490196076,
7519,1.0,-0.5450980392156863,
7520,1.0,-0.6941176470588235,
7521,1.0,-0.6627450980392157,
7522,0.968627450980392,-0.8509803921568627,
7523,0.9137254901960783,-0.8980392156862745,
7524,0.7882352941176469,-1.0,
7525,0.7490196078431373,-1.0,
7526,0.5686274509803921,-1.0,
7527,0.5294117647058822,-1.0,
7528,0.33333333333333326,-1.0,
7529,0.3411764705882352,-1.0,
7530,0.16862745098039222,-1.0,
7531,0.07450980392156858,-1.0,
7532,-0.09019607843137256,-1.0,
7533,-0.12941176470588234,-1.0,
7534,-0.2784313725490196,-1.0,
7535,-0.45882352941176474,-1.0,
7536,-0.5450980392156863,-1.0,
7537,-0.6392156862745098,-1.0,
7538,-0.788235294117647,-1.0,
7539,-0.8431372549019608,-0.9686274509803922,
7540,-0.9372549019607843,-0.8666666666666667,
7541,-1.0,-0.7803921568627451,
7542,-1.0,-0.607843137254902,
7543,-1.0,-0.592156862745098,
7544,-1.0,-0.4666666666666667,
7545,-1.0,-0.3019607843137255,
7546,-1.0,-0.17647058823529416,
7547,-1.0,-0.11372549019607847,
7548,-1.0,0.1215686274509804,
7549,-1.0,0.1215686274509804,
7550,-1.0,0.3019607843137255,
7551,-1.0,0.388235294117647,
7552,-1.0,0.5372549019607842,
7553,-1.0,0.6235294117647059,
7554,-1.0,0.7882352941176469,
7555,-0.9843137254901961,0.8274509803921568,
7556,-0.8901960784313725,0.9058823529411764,
7557,-0.788235294117647,1.0,
7558,-0.6392156862745098,1.0,
7559,-0.6,1.0,
7560,-0.4274509803921569,1.0,
7561,-0.3803921568627451,1.0,
7562,-0.23921568627450984,1.0,
7563,-0.1215686274509804,1.0,
7564,-0.24705882352941178,1.0,
7565,0.05882352941176472,1.0,
7566,0.3019607843137255,1.0,
7567,0.3647058823529412,1.0,
7568,0.5372549019607842,1.0,
7569,0.5921568627450979,1.0,
7570,0.7176470588235293,1.0,
7571,0.8352941176470587,0.9764705882352942,
7572,0.9137254901960783,0.8823529411764706,
7573,1.0,0.8117647058823529,
7574,1.0,0.6470588235294117,
7575,1.0,0.607843137254902,
7576,1.0,0.4745098039215687,
7577,1.0,0.33333333333333326,
7578,1.0,0.16862745098039222,
7579,1.0,0.027450980392156765,
7580,1.0,-0.14509803921568631,
7581,1.0,-0.24705882352941178,
7582,1.0,-0.39607843137254906,
7583,1.0,-0.5215686274509804,
7584,1.0,-0.6470588235294118,
7585,1.0,-0.7647058823529411,
7586,0.9529411764705882,-0.8666666666666667,
